adid,location,addate,title,price,paymentoptions,description,fueltype,kilometers begin,kilometers end,color,transmission,bodytype,enginecapstart,enginecapend
196435981,New Cairo - El Tagamoa,03-25-2023,"للبيع. . MG RX5
 موديل 2019 أعلى فئة LUXURY
عداد 91,000",695000,Cash,"السعر 695,000. . . رجاء من التجار يمتنعون لعدم الإحراج والبيع بعقد مسجل وليس توكيل. . . 
للبيع. . MG RX5
 موديل 2019 أعلى فئة LUXURY
 عداد الكيلومتر 91,000 قابل للزيادة
فابريكة بالكامل. . مالك أول من الزيرو. . السيارة في الضمان وجميع الصيانات الدورية في التوكيل بالفواتير . . . 
كاوتش جديد. 
رخصة سنتين ونصف مرور القاهرة الجديدة. 
مضاف لها
فيلم حماية Bright Shield ضمان 7 سنوات. . . 
وشنطة كهرباء أصلية فيشة بفيشة. . . 
ومرايات ضم كهرباء بمفاتيح التحكم الأصلية. . . 
و إضاءات داخلية Ambient Light. . . 
و مصفحة موتور أصلية منصور من التوكيل. . . 
المعاينة في التجمع الخامس. . . . 
للمزيد من التفاصيل برجاء التواصل على 01001803303",Benzine,90000,99999,Red,Automatic,SUV,1400,1500
196516560,Heliopolis,03-25-2023,كيا بيكانتو مواصفات خليجى - لا نتعامل نهائيا مع تجار,260000,Cash,كيا بيكانتو خليجى الدواخل سليمة رش نظافة من برة الرخصة تجدد هذا العام موديل ٢٠١٢ بحالة جيدة جدا كاسيت الاصلي طارة مالتى فواتيس زينون حساسات باور جنوط اسبور كراسي جلد ماتور ممتاز تكيف ثلاجة عفشة سليمة يمكن المعاينة في اى وقت مع المالك,Benzine,80000,89999,Burgundy,Automatic,Hatchback,1000,1300
196379830,Madinaty,03-25-2023,Bmw 335i M-performance,1375000,Cash,"Bmw 335i M-performance / fabric / red seats/ facelift 340 original steering, mirror, spoiler and exhaust cover are fully loaded carbon fiber / Alcantara dashboard / full protection stiker with grantee of 3 years same car color / 155 kilometers, all maintenance done.",Benzine,140000,159999,Blue- Navy Blue,Automatic,Sedan,3000,
196265601,Nasr City,03-25-2023,لانسر بومه سوبر اكشن كامله فتحه سقف,250000,Cash,السياره حاله ممتازه رشه خارجي عدا السقف,Benzine,160000,179999,Black,Automatic,Sedan,1600,
196400928,Nasr City,03-25-2023,Qashqai 2019 sport line قاشقاي ٢٠١٩ سبورت,680000,Cash,"فبريكه ٢٠١٩ . . عداد ٨٥ الف كيلو . . سبورت . . فاضل في الرخصه ٦ شهور . . مرور مدينه نصر . . راشه رفرف شمال و بابين نضافه . . و معايا تقرير من التوكيل نيسان ايجيبت عشان الشفافيه و الجديه و توفير وقت . . يمتنع التجار عشان 
وقتي و وقتكم و الرقم قابل للتفاوض للجادين و التفاوض قدام العربيه",Benzine,80000,89999,Red,Automatic,SUV,1000,1300
196123757,Heliopolis,03-25-2023,Mercedes Benz E200,2850000,Cash,"E200 amg fully loaded 
2021 
29000km",Benzine,20000,29999,Black,Automatic,Sedan,1800,2000
196419097,Heliopolis,03-25-2023,B150  استخدام اول مالك,325000,Cash,حاله ممتازه جدا استخدام اول مالك من الزيرو لا تحتاج اى مصاريف,Benzine,180000,199999,Gray,Automatic,,1600,
196517225,Nasr City,03-25-2023,لانسر بومه,150000,Cash,لانسر بومه مانيوال ٢٠٠٤,Benzine,200000,,Black,Manual,Sedan,1000,1300
196517143,Nasr City,03-25-2023,2 سياره سكودا سوبيرب امبيشن,850000,Cash,"شركه تبيع عدد 2 سياره سكودا سوبيرب امبيشن اعلى فئه صيانات بالتوكيل من الزيرو حتى تاريخ اليوم حاله فوق الممتازه . 
1- لون فضى عداد 240000 ك
2- لون فيرانى عداد 260000 ك 
العداد سفر لنقل مديرين الشركه . 
السيارات لا تحتاج الى اى مصاريف ويوجد فواتير الصيانات من الزيرو الى اليوم بالتوكيل . 
المطلوب 850000 ج لكل سياره والبيع بعقد مسجل 
مرور مدينة نصر القاهره",Benzine,200000,,Silver,Automatic,Sedan,1400,1500
196444054,Heliopolis,03-25-2023,RANGE ROVER EVOQUE 2023,2850000,Cash,"DIAMOND AUTOMOTIVE

RANGE ROVER EVOQUE
2023
4,000km
رخصت و لم تستخدم 

المعاينه / ٢٩ عبدالواحد فهمي - مصر الجديده",Benzine,0,9999,White,Automatic,SUV,,
196517651,Madinaty,03-25-2023,bmw x7,1860000,Installments,"BMW X7 
Model 2020
Used 
16000 KM
بمقدم 1860000
للاستفسار برجاء الاتصال علي 01029400004",Benzine,0,9999,Blue- Navy Blue,Automatic,SUV,3000,
196494230,New Cairo - El Tagamoa,03-25-2023,سوزوكي اسبريسو موديل ٢٠٢١,260000,Cash,"سوزوكي اسبريسو موديل ٢٠٢١
فبريكا بالكامل
ماشية ٣٩٠٠٠ كيلو 
مرور المعادي
رخصة حتى ١٠/٢٠٢٤ 
المعاينة في التجمع الخامس او في التوكيل",Benzine,30000,39999,Red,Manual,Hatchback,1000,1300
196505141,New Cairo - El Tagamoa,03-25-2023,Peugeot 508 2015 Facelift,460000,,للبيع بيجو ٥٠٨ ٢٠١٥ فيس ليفت فبريكة من الداخل رشة اجزاء من الخارج حالة جيدة صيانات منتظمة عداد ٢١٥،٠٠٠ استعمال راقي والسعر قابل للتفاوض عند المعاينة,Benzine,200000,,,Automatic,,,
196517752,Madinaty,03-25-2023,mercedes G63 - مرسيدس,3540000,Installments,"مرسيدس G63
USED
17000 KM
بمقدم 3540000
ذهبي
يوجد اقل مقدم واطول فتره سداد",Benzine,0,9999,Gold,Automatic,4X4,3000,
196517973,Nasr City,03-25-2023,فيات تيبو ٢٠٢١,465000,Cash,"بسم الله الرحمن الرحيم 
 
Fiat Tipo
(2021)
46000 km
جميع الكماليات اوتوماتيك اول فئه لون زيتي فابريقه بالكامل عدا رفرف حاله ممتازة
للتواصل/ ٠١١١١٤٠٥٠٥٩ 
للمعاينه/ ٥٨ ش يوسف عباس م نصر",Benzine,40000,49999,Green,Automatic,Sedan,1600,
196513868,Mokattam,03-25-2023,بيجو 508,410000,Cash,"Pegout 508, model 2013",Benzine,100000,119999,Other Color,Automatic,Sedan,1600,
196362428,New Cairo - El Tagamoa,03-25-2023,باسات ٢٠١٦ (٧٩ الف كم) كسر زيرو فابريكة بالكامل,700000,Cash,"باسات ٢٠١٦ ثانى فئة 
كسر زيرو
عداد ٧٩,٠٠٠ كم
فابريكا بالكامل من الاكصدام للاكصدام
بدون اى مرمات او جرام واحد بوية
رخصة سنة ونص مرور التجمع الخامس
فاميه مثبوت على الرخصة
بدون مخالفات والاستلام بشهادة مخالفات
جميع الصيانات بالتوكيل بالفواتير
حالتها زيرو
العربية حالة نادرة
السعر ٧٠٠,٠٠٠
التواصل واتساب لتحديد معاد للمعاينة
والتواصل مع المالك",Benzine,70000,79999,Black,Automatic,Sedan,1400,1500
196503344,Rehab City,03-25-2023,ستروين 2019 بكياس المصنع 35الف كيلو صيانات توكيل رخصه ٣ سنوات بأسمى,825000,Cash,"ستروين 2019 بكياس المصنع 35الف كيلو صيانات توكيل رخصه ٣ سنوات بأسمى العربيه جديدة ما شاء الله لا قوه الا بالله 
كلها مميزات
ستروين جراند بيكاسو c4  2019 اعلى فئه بصمه كالجديدة ولسه في الضمان 
1600cc تربو موفره جدا في البنزين ومريحه في السفر 
اتو بارك دري
فبريكا كلها عدا اجزاء بسيطه بالجنبين نظافه
اضاءات ترحيب بالابواب
اندرويد اتو وابل كار بلاى 
بصمه
تكييف امامى وخلفى منفصل  رائع
شاشه طبلون وشاشه اخرى تاتش
ارباج ،ESB,ABS,
كاميرا خليفه 
حساسات اماميه وخليفيه
فوانيس ليد
اوتو لايت
مريات ضم كهرباء
طاره ملتى
شفتات طاره 
مثبت سرعه ومحدد سرعه
ترحيب بالمريات وحساس بالمريات بالعربيات المجاوره 
navigation 
Aux,بلوتوث،USB
زجاج خلفى وجانبى مثبوت على الرخصه
٧ مقاعد 
الاستبن لم يستخدم
طى المقاعد ومساحه تخزين كبيره
لاتحتاج لمصروف نهائي وصيانات توكيل 
السعر قابل للتفاوض بعد المعاينة 
كمبوند جولدن هايتس2
التجمع الاول",Benzine,30000,39999,Beige,Automatic,,,
196040469,Heliopolis,03-25-2023,نيسان سنترا ٢٠٠٠ كم فقط زيرو,595000,Cash,بحاله الزيرو تماماً نيسان سنترا موديل ٢٠٢١ اعلى فئه عداد الفين كم فقط بحاله الزيرو بدون خدش فبريكه بالكامل,Benzine,0,9999,,Automatic,Sedan,1600,
196381991,Ramses + Ramses Extension,03-25-2023,BYD F3,270000,Installments,"لو العربية اللي بتسأل عليها غير متاحه نقدر نوفرها عن طريق خدمه هتهالي ، خدمة هتهالى دى عبارة عن ان حضرتك بتشوف العربية المناسبة ليك لو هى مع حد انت عارفه او شوفت حد بيبيعها بتتواصل بالشخص واحنا بنشترى منه العربية اللى حضرتك محتاجها وبنقسطهالك

النوع : BYD F3
اللون : فضي
الموديل :2020
العداد : 70387 كم",Benzine,60000,69999,Silver,Manual,,,
195778745,Ramses + Ramses Extension,03-25-2023,شيفروليه افيو 2015,315000,Installments,لو العربية اللي بتسأل عليها غير متاحه نقدر نوفرها عن طريق خدمه هتهالي ، خدمة هتهالى دى عبارة عن ان حضرتك بتشوف العربية المناسبة ليك لو هى مع حد انت عارفه او شوفت حد بيبيعها بتتواصل بالشخص واحنا بنشترى منه العربية اللى حضرتك محتاجها وبنقسطهالك,Benzine,10000,19999,Silver,Automatic,Sedan,1400,1500
196382364,Ramses + Ramses Extension,03-25-2023,شيفروليه اوبترا 2020,355000,Installments,"لو العربية اللي بتسأل عليها غير متاحه نقدر نوفرها عن طريق خدمه هتهالي ، خدمة هتهالى دى عبارة عن ان حضرتك بتشوف العربية المناسبة ليك لو هى مع حد انت عارفه او شوفت حد بيبيعها بتتواصل بالشخص واحنا بنشترى منه العربية اللى حضرتك محتاجها وبنقسطهالك
النوع :شيفروليه اوبترا
اللون :فيراني
الموديل :2020	
العداد : 35985 كم",Benzine,30000,39999,Gray,Automatic,Sedan,1400,1500
196382468,Ramses + Ramses Extension,03-25-2023,شيري اريزو 5,370000,Installments,"لو العربية اللي بتسأل عليها غير متاحه نقدر نوفرها عن طريق خدمه هتهالي ، خدمة هتهالى دى عبارة عن ان حضرتك بتشوف العربية المناسبة ليك لو هى مع حد انت عارفه او شوفت حد بيبيعها بتتواصل بالشخص واحنا بنشترى منه العربية اللى حضرتك محتاجها وبنقسطهالك

النوع :شيري اريزو 5
اللون :	برونزي
الموديل :2021
العداد :64437 كم",Benzine,60000,69999,Other Color,Automatic,Sedan,1400,1500
196477652,Zamalek,03-25-2023,Land Rover Discovery 3 حالة نادرة جدا فبريكة بالكامل,720000,Cash,"Range Rover discovery 3 

حالة نادرة جدا بدهان المصنع بالكامل من الخارج و الداخل لا تحتاج لأي تكاليف نهائيا بالكاتالوجات و المفاتيح الإسبير الأصلية جديدة تم تغيير عدد ٤ كاوتش جديد من إسبوع و جميع الصيانات تمت لآخر صيانة موتور V8 أعلى فئة من المالك الأول مباشرة إصدار خاص . 

رجاء الإتصال للجادين فقط منعا للإحراج . 

التجار و الوسطاء و الغير جاديين يمتنعون عن الإتصال أو الإستفسار نهائيا . 

المعاينة يوميا بالزمالك بجراج المنزل .",Benzine,180000,199999,Gold,Automatic,4X4,3000,
196383350,Ramses + Ramses Extension,03-25-2023,هيونداي اكسنت,450000,Installments,"لو العربية اللي بتسأل عليها غير متاحه نقدر نوفرها عن طريق خدمه هتهالي ، خدمة هتهالى دى عبارة عن ان حضرتك بتشوف العربية المناسبة ليك لو هى مع حد انت عارفه او شوفت حد بيبيعها بتتواصل بالشخص واحنا بنشترى منه العربية اللى حضرتك محتاجها وبنقسطهالك

النوع :هيونداي اكسنت
اللون : نبيتي	
الموديل :2021
العداد :15019 كم",Benzine,10000,19999,Red,Automatic,Sedan,1400,1500
196423256,Nasr City,03-25-2023,جراند سيراتو اعلا فئة,720000,Cash,السيارة فابريكة بالكامل اعلا فئة بصمة ومفتاح دوارة وزينون ومرايات ضم وترحيب وبلوتوث وحساس خلفى ومثبت سرعة وجنوط اسبور وفتحة سقف,Benzine,70000,79999,Black,Automatic,Sedan,1600,
